Name_CH,Name_ML,Name_EN,Location,Region,Category,PageNumber,Country,latitude,longitude
申达央土展区关帝庙 ,Persatuan Penganut Dewa Kuan Ti Felda Sendayan Negeri Sembilan,,"Felda Sendayan, 71950 Sendayan, Negeri Sembilan.",Negeri Sembilan,宗教,245,Malaysia,2.6648498,101.8623333
森美兰文丁盂兰盛会  ,Pertubuhan Penyokong Perayaan Yu Lan Mantin Negeri Sembilan,," 1, Jalan Lenggeng, Taman Pelangi lndah, 71700 Mantin, Negeri Sembilan.",Negeri Sembilan,宗教,245,Malaysia,2.8304625,101.8924233
双溪立白洪龙宫庙 ,Persatuan Penganut Dewa Hong Long Kong Sg.Nipah f Seremban Negeri Sembilan,,"44 ,Kg. Baru Sg. Nipah. 71960 Seremban, Negeri Sembilan.",Negeri Sembilan,宗教,245,Malaysia,2.6256415,101.7463122
万茂新村马利友佛教会 ,Persatuan Buddha Marijee Negeri Sembilan ,,"60, Taman Mambau, 70300 Seremban, Negeri Sembilan.",Negeri Sembilan,宗教,245,Malaysia,2.6733373,101.9178086
谈边镇江宫 ,Tokong Teng Kang Ken ,,"Woon Estate 73000 Tampin, Negeri Sembilan.",Negeri Sembilan,宗教,245,Malaysia,2.4892765,102.2366936
森美兰德教会济清阁,Persatuan Chee Chen Khor ,,"337, Taman Union, Jalan Seng Meng Lee, 70200 Seremban,Negeri Sembilan.",Negeri Sembilan,宗教,245,Malaysia,2.7342144,101.9390558
文丁观音信众会 ,Persatuan Penganut Dewi Koon Yam Mantin Negeri Sembilan,,"72, Jalan Orkid 5, Taman Orkid，71700 Mantin, Negeri Sembilan.",Negeri Sembilan,宗教,246,Malaysia,2.8252,101.89754
武东岸石拿督 ,Pertubuhan Penganut Sak Dato Broga Negeri Sembilan ,,"C/0 4, Jalan Besar, Broga 71750, Negeri Sembilan.",Negeri Sembilan,宗教,246,Malaysia,2.93669,101.9111479
文丁追元坛,Pertubuhan Zui Yuan Tham Mantin Negeri Sembilan ,,"Batu 9,Kawasan Mercih, 71700 Mantin, Negeri Sembilan.",Negeri Sembilan,宗教,246,Malaysia,2.798455,101.920044
文丁美帝雅佛教会 ,Pertubuhan Buddha Maitreya Mantin Negeri Sembilan,,"28，Jalan Besar，71700 Mantin, Negeri Sembilan.",Negeri Sembilan,宗教,246,Malaysia,2.8235304,101.8923854
西廖福龙宫,awatankuasa Pembinaan Tokong Fook Loong Kong Siliau Port Dickson Negeri Sembilan ,,"Ladang Siliau, Siliau Port Dickson, Negeri Sembilan.",Negeri Sembilan,宗教,246,Malaysia,2.579043,101.9081531
文丁天后水尾圣娘庙,Rumah Berhala Thian Heow Sui Moi Sin Nyong Mantin Negeri Sembilan ,,"Rumah Berhala Thian Heow Sui Moi Sin Nyong, Green Ward Mantin, Negeri Sembilan.",Negeri Sembilan,宗教,246,Malaysia,2.823032,101.894243
新那旺南海音 ,Pertubuhan Penganut Dewi Nam Hai Yin Seremban Negeri Sembilan ,,"318, Taman Marida, 70450 Senawang, Seremban, Negeri Sembilan.",Negeri Sembilan,宗教,246,Malaysia,2.6986129,101.9842386
亚沙新村将军神坛  ,Persatuan Buddha Chong Kung Sing Kuan Kg.Baru Rasah Seremban Negeri Sembilan,,"144, Rasah New Village, 70200 Seremban, Negeri Sembilan.",Negeri Sembilan,宗教,246,Malaysia,2.703624,101.929447
小甘密花园吉同公会,Pertubuhan Pengikut Chit Thong Seremban Negeri Sembilan ,,"327， Taman Sikamat, 70450 Seremban, Negeri Sembilan.",Negeri Sembilan,宗教,246,Malaysia,2.729023,101.9587039
武吉罗干三圣公会 ,Persatuan Penganut Dewa Sam Sin Kong Bukit Rokan Utara Gemencheh Negeri Sembilan ,,"6, Kedai Baru, Bukit Rokan Utara, 73200 Tampin, Negeri Sembilan.",Negeri Sembilan,宗教,246,Malaysia,2.667377,102.4217032
直凉佛教会 ,Persatuan Penganut Agama Buddha Triang llir Negeri Sembilan,,"30, Pekan Simpang Durian, 72400 Simpang Durian, Negeri Sembilan.",Negeri Sembilan,宗教,247,Malaysia,3.0988656,102.2192915
亚逸昆令椰园庙,Persatuan Penganut Rumah Berhala Cina Ladang Kelapa Air Kuning Selantan Batang Melaka Negeri Sembilan,,"36B,Kg. Baru, Air Kuning Selatan, 74300 Batang Melaka, Pos Melaka, Negeri Sembilan.",Negeri Sembilan,宗教,247,Malaysia,2.496159,102.4769149
亚逸昆宁佛教会 ,Persatuan Penganut Agama Buddha Air Kuning Selatan Gemas Negeri Sembilan,,"3, Kg. Baru Air Kuning Selatan, 73300 Batang Melaka, Negeri Sembilan.",Negeri Sembilan,宗教,247,Malaysia,2.496084,102.4769582
亚逸昆宁新村华人神庙 ,Pertubuhan Penganut Berhala Tokong Cina Kg. Baru Air Kuning Selatan Gemas Negeri Sembilan,,"56, Kg. Baru Air Kuning Selatan, Gemas, Negeri Sembilan.",Negeri Sembilan,宗教,247,Malaysia,2.496084,102.4768716
宜卖佛教会 ,Persatuan Penganut Agama Buddha Jimah Negeri Sembilan,,"4481, Taman Pelandok Jaya, 71960, Seremban, Negeri Sembilan.",Negeri Sembilan,宗教,247,Malaysia,2.6388894,101.7601982
知知港佛教会 ,Persatuan Penganut Agama Buddha Titi Jelebu Negeri Sembilan,,"274, Taman Mawar, 71650 Titi Jelebu, Negeri Sembilan.",Negeri Sembilan,宗教,247,Malaysia,2.991502,102.0559654
亚逸马旺白雪宫,Pertubuhan Penganut Tokong Pek Sek Kong Air Mawang Johol Negeri Sembilan,,"Kampung Renggam, 73100 Johol, Negeri Sembilan.",Negeri Sembilan,宗教,247,Malaysia,2.547351,102.2295539
亚逸马旺济公善信会,Pertubuhan Penganut Dewa Chi Kong Air Mawang Johol Negeri Sembilan,,"86, Kg. Baru Air Mawang, 73100 Johol, Negeri Sembilan.",Negeri Sembilan,宗教,247,Malaysia,2.5598817,102.2578705
义乐新村关帝庙,Persatuan Penganut Penganut Kuan Tee Meow Gedok Gemencheh Negeri Sembilan,,"5z Kg. Baru, Gedok, Gemencheh, Negeri Sembilan.",Negeri Sembilan,宗教,247,Malaysia,2.5485,102.4213709
义乐新村中元会,Persatuan Penyokong Perayaan Tiong Guan Gedok Gemencheh Negeri Sembilan,,"31, Kg. Baru Gedok ,73200 Gemencheh, Negeri Sembilan.",Negeri Sembilan,宗教,247,Malaysia,2.5484,102.4213709
波德申华商俱乐部 ,Fah Siong Ku Loh Poh,,"66, Jalan Bahru, Port Dickson, Negeri Sembilan.",Negeri Sembilan,体育联谊,248,Malaysia,2.5221165,101.7961162
壶天俱乐部 ,Kelab Hoo Thian Seremban,,"55, Jalan Temiang, 70200 Seremban, Negeri Sembilan",Negeri Sembilan,体育联谊,248,Malaysia,2.7354123,101.938095
华商俱乐部 ,,The Chinese Merchants' Club,"4, Jalan Dewan Bandaran, 70000 Seremban, Negeri Sembilan.",Negeri Sembilan,体育联谊,248,Malaysia,2.723308,101.9405362
加巴杨居民协会 ,Pertubuhan Kebajikan Penduduk-Penduduk Kg.Kepayang Seremban Negeri Sembilan,,"338-A-3, Kg. Kepayang, Oif Jalan Templer, Seremban, Negeri Sembilan.",Negeri Sembilan,体育联谊,248,Malaysia,2.7392667,101.9281347
林茂华商公会 ,Kelab Saudagar-Saudagar Cina Rembau,Chinese Merchants Club Rembau ,"34, Jalan Terentang Rembau, Negeri Sembilan.",Negeri Sembilan,体育联谊,248,Malaysia,2.59005,102.093277
庇劳华人俱乐部 ,,Kelab The Kuala Pilah Chinese Recreation Club ,"171 Women Hospital Road,72000 Kuala Pilah, Negeri Sembilan.",Negeri Sembilan,体育联谊,248,Malaysia,2.7348657,102.2330869
森美兰老爷车公会,Kelab Sukan Kereta Fesyen Lama Negeri Sembilan,,"19-21, Kg. Baru Mambau, 70300 Seremban, Negeri Sembilan.",Negeri Sembilan,体育联谊,249,Malaysia,2.6683534,101.9181097
森美兰群贤俱乐部  ,,The Negeri Sembilan Khuan Yin Club,"38, Jalan Tunku Hassan, 70000 Seremban, Negeri Sembilan.",Negeri Sembilan,体育联谊,249,Malaysia,2.7263118,101.940075
森美兰三国演义研究会 ,Persatuan Pengkajian San Guo Yan Yi Negeri Sembilan ,San Guo Yan Yi Study Society Of Negeri Sembilan ,"Tingkat 2,Wisma Mcano, 42Jalan Tuanku Munawir (Jalan Lemon) 70000 Seremban, Negeri Sembilan.",Negeri Sembilan,体育联谊,249,Malaysia,2.7278961,101.9364101
森美兰象棋公会,Persatuan Catur Cina Negeri Sembilan,Negeri Sembilan Chinese Chess Association,"42,Jalan Tuanku Munawir, Bangunan MCA, 70000 Seremban, Negeri Sembilan.",Negeri Sembilan,体育联谊,249,Malaysia,2.72727,101.9363718
森美兰中华体育会 ,,Negeri Sembilan Chinese Recreation Club,"84-A Jalan Dato Bandar Tungal, 70000 Seremban, Negeri Sembilan",Negeri Sembilan,体育联谊,249,Malaysia,2.7247051,101.9389197
马口气功爱心协会,Pertubuhan Chi Kong Ai Xin Bahau Negeri Sembilan ,,"94, Taman ACBE, 72100 Bahau, Negeri Sembilan.",Negeri Sembilan,体育联谊,249,Malaysia,2.8085683,102.3923555
宁宜船头华人居民协会,Persatuan Penduduk Cina Pengkalan Kempas Unggi Negeri Sembilan,,"6, Jalan Besar, 71150 Unggi Negeri Sembilan.",Negeri Sembilan,体育联谊,249,Malaysia,2.8254061,101.8872469
文丁华商公会  ,Persatuan Hua Sang Martin Negeri Sembilan,Hua Sang Association,"99, Jalan Besar, 71700 Mantin, Negeri Sembilan",Negeri Sembilan,体育联谊,250,Malaysia,2.8210467,101.8992303
亚沙太极气功十八式健身社 ,Pertubuhan Senamterea Taiji Qi Gong,,"18 Gaya Negeri Sembilan 232, Kg. Baru Rcisah,70300 Seremban, Negeri Sembilan.",Negeri Sembilan,体育联谊,250,Malaysia,2.6582047,101.9212638
芙蓉华济公会 ,Persatuan Wah Chai Seremban ,Wah Chai Association Seremban,"96,Tingkat 1 , Jalan Temiang,70200 Seremban, Negeri Sembilan.",Negeri Sembilan,慈善福利,250,Malaysia,2.7344297,101.9380535
森美兰兰 莆仙联谊会,Pertubuhan Po Tou Kaum Hock Po Sen. Negeri Sembilan ,,"325- 327, Taman Union, Jalan Quek Kai Dons, 70200 Seremban, Negeri Sembilan",Negeri Sembilan,体育联谊,250,Malaysia,2.7322278,101.938842
森美兰精武体育会   ,Persatuan Sukan Chinwoo Negeri Sembilan,Negeri Sembilan Chinwoo Athletic Association,"8, Jalan Tuan Haji Said, 70100 Seremban, P.O.Box 164, 70720 Seremban,Negeri Sembilan.",Negeri Sembilan,体育联谊,250,Malaysia,2.727133,101.9513085
浮罗士邦淡边华人义山委员会 ,Persatuan Tahan Perkuburan Hokkien Pulau Sebang Tampin,,"7, Jalan Besac 73000 Tampin, Negeri Sembilan",Negeri Sembilan,慈善福利,250,Malaysia,2.491166,102.2891314
森州约翰生村居民协会,Persatuan Penduduk Cina Kampung LBJ. Seremban Negeri Sembilan,,"Tokong Ci Shen Gong, Kampung LBJ, 71760 Seremban, Negeri Sembilan.",Negeri Sembilan,体育联谊,250,Malaysia,2.722214,101.7835628
拉坑新村互助会,,The Rahang Village Mutual Aid Society,"The Rahang Local Council Rahang New Village, Seremban, Negeri Sembilan.",Negeri Sembilan,慈善福利,251,Malaysia,2.6964205,101.9656409
宁宜船头华人义山管委会 ,Persatuan Pengurusan TanahPerkuburanCina Kempis Unggi Negeri Sembilan.,,"No.6,1st Floor, Jalan Besar，71150 Linggi, Negeri Sembilan.",Negeri Sembilan,慈善福利,251,Malaysia,2.8278569,101.8806793
森州芙蓉和生善后互助会  ,Negeri Sembilan Ngo Sang Mutual Aid Death Benefit Society,,"5, Jalan Campbell (1st.Floor), 70000 Seremban, Negeri Sembilan.",Negeri Sembilan,慈善福利,251,Malaysia,2.7302231,101.9392868
葫芦顶福利组社  ,Persatuan Pertang Benebolent Association 1954,,"29 ,Jalan Lama Pertang, Jelebu, Negeri Sembilan.",Negeri Sembilan,慈善福利,251,Malaysia,3.0170717,102.2950778
柔和亚逸马旺义山委员会 ,Jawatankuasa Tanah Perkuburan Air Mawang Negeri Sembilan,,"73, Air Mawang, 73100 Johol, Negeri Sembilan .",Negeri Sembilan,慈善福利,251,Malaysia,2.5577304,102.2578545
冷宜梅花堂 ,Persatuan Mei Hua Tang,,"132, Pekan Dangi, 73100 Johol, Negeri Sembilan",Negeri Sembilan,慈善福利,251,Malaysia,2.644185,102.3241973
瓜西华人利公所 ,Persatuan Kebajikan Masyarakat Ting Hwa Juassen Negeri Sembilan ,,"766, Pekan Juasseh, 72500 Kuala Pilah, Negeri Sembilan",Negeri Sembilan,慈善福利,251,Malaysia,2.7835048,102.2998837
巴音华人义山委员会  ,Persatuan Pengurusan Tanah Perkuburan Cina Pajam Negeri Sembilan,,"81, Kg. Baru Pajam, 71700 Pajam, Negeri Sembilan",Negeri Sembilan,慈善福利,252,Malaysia,2.845948,101.8458709
森州张挑源福利会 ,Persatuan Kebajikan Chong Tau Yuan Negeri Sembilan,,"Lot 396/71, Taman Magaway, Jalan Sikamat 70400 Seremban, Negeri Sembilan.",Negeri Sembilan,慈善福利,252,Malaysia,2.7475702,101.9713001
淡边金兰兰 利协会  ,Persatuan Kebajikan Kim Lan Tampin,,"11, Rumah Kedaijaman Woon, 73000 Tampin, Negeri Sembilan. ",Negeri Sembilan,慈善福利,252,Malaysia,2.4767258,102.2178765
亚逸昆宁绍互助会 ,,The Air Kuning South Mutual Aid Society,"The Community Centre Ayer Kuning Southnew Village, Tampin, Negeri Sembilan.",Negeri Sembilan,慈善福利,252,Malaysia,2.472971,102.231194
文叮中华义山管理委员会,"Persatuan Pengurusan Tanah Perkuburan Cina Mantin, Negeri Sembilan ",,"3, Jalan Ros 3, 71700 Mantin, Negeri Sembilan",Negeri Sembilan,慈善福利,252,Malaysia,2.8302934,101.8911506
森州金马士华人义山管理委员会 ,Jawatankuasa Tanah Perkuburan Orang-Orang Cina Gemas Negeri Sembilan ,,"No.1062, Taman Muris, 73400 Gemas, Negeri Sembilan",Negeri Sembilan,慈善福利,252,Malaysia,2.585529,102.6055082
乌鲁安斗居民协会 ,Persatuan Penduduk Ulu Rantau Negeri Sembilan ,,"48, Ladang Ulu Rantau, 71540 Rantau, Negeri Sembilan.",Negeri Sembilan,慈善福利,252,Malaysia,2.6380982,101.9895326
峇株巴辖中华公会,Persatuan Tionghua Batu Pahat Johor,,"7, Jalan Rugayah Barat, 83000 Batu Pahat Johor.",Johor,综合,266,Malaysia,1.8506769,102.9258782
柔佛州万宁同乡会,Persatuan Ban Ning Johor,,"210-B (Tingkat 2), Jalan Rugayah, 83000 Batu Pahat Johor.",Johor,地缘,277,Malaysia,1.8506019,102.9259215
峇株巴辖华山亭,,Tionghua Memorial Court Jalan Tanjong Laboh Batu Pahat,"7A, Jalan Rugayah Barat 83000 Batu Pahat.",Johor,慈善福利,317,Malaysia,1.8506019,102.9258349
龙引中华公会,Persatuan Tiong Hwa Rengit,,144 Main Road Rengit 83100 Batu Pahat Johor.,Johor,综合,266,Malaysia,1.680654,103.143884
龙引佛学会,Persatuan Penganut Agama Buddha Rengit BP Johor(1997),,"Lot 1832, Mukim 12, Rengit, 83100 Batu Pahat, Johor.",Johor,宗教,305,Malaysia,1.680579,103.1439273
新文龙中华中学,,Chong Hwa High School,"83100 Rengit, Batu Pahat, Johor.",Johor,独立中学,416,Malaysia,1.680579,103.1438407
拉美士中华公会,Persatuan Chinese Assn Labis,,"4, Jalan Yong Peng, 85300 Labis, Johor.",Johor,综合,266,Malaysia,2.3845963,103.0199161
峇属巴力拉惹中华公会,Persatuan Tiong Hwa Parit Raja Batu Pahat Johor,,"LC13, Parit Raja, 86400 Batu Pahat, Johor.",Johor,综合,266,Malaysia,1.862726,103.105729
利民达中华公会,PERSATUAN CHUNG HWA JEAAENTAH JOHOR,,"26, JALAN MUAR, JEMENTAH, 85200 SEGAMAT, JOHOR.",Johor,综合,266,Malaysia,2.471249,102.7009078
利民达两广公会,Persatuan Liong Kwong Jementah Johor,,"54, Jalan Muar, 85200 Jementah, Johor,",Johor,地缘,273,Malaysia,2.471174,102.7009511
利民达果园协会,Persatuan Pekebun-Pekebun Dusun Jementah Johor,,"79, Jalan Muar, Jementah, 85200 Segamat Johor",Johor,业缘,289,Malaysia,2.471174,102.7008645
居銮中华公会,Persatuan Cina Kluang,Chinese Association Kluang,"No.1, Jalan Wayang, 86000 Kluang, Johor.",Johor,综合,266,Malaysia,2.0280395,103.3201362
居銮商业俱乐部,,Siong Giap Club Kluang,"1, Jalan Wayang, 86000 Kluang, Johor",Johor,体育联谊,310,Malaysia,2.0279895,103.3201862
商业俱乐部,,Siong Giap Club Kluang,"1,Jalan Wayang, 86000 Kluang, Johor.",Johor,体育联谊,313,Malaysia,2.0279395,103.3201362
居銮中华义山,,Kluang Chinese Association Cemetery,"1, Jalan Wayang, 86000 Kluang, Johor.",Johor,慈善福利,317,Malaysia,2.0279895,103.3200862
拉央中华公会,"PERSATUAN KEBAJIKAN CHONG HWA LAYANG-LAYANG, JOHOR",,"12 JALAN STESYEN, 81850 LAYANG-LAYANGJOHOR.",Johor,综合,266,Malaysia,1.8140889,103.4754439
笨珍华人社团联合会,Gabongan Persatuan Tiong Hua Daerah Pontian,,"273, Jalan Aleng Off, 82000 Pontian, Johor.",Johor,综合,266,Malaysia,1.4604713,103.4280586
古来中华公会,Persekutuan Tiong Hua Kulai Johor,,"31-A Jalang Pinang, Tamam Kota Kulai, 81000 Kulai Johor.",Johor,综合,266,Malaysia,1.668263,103.5794182
丹绒古班中华公会,,Tanjong Kupang Chinese Association,"Tanjong Kupang Village, 81550 Gelang Patah, Johor.",Johor,综合,266,Malaysia,1.4313362,103.5784012
柔佛州中华总会,Gabungan Pertubuhan-Pertubuhan Cina Negeri Johor,The Federation Of Chinese Associations Johor State,"7th Floor, Wisma Tiong-Hua, 8, Jalan Keris, Taman Sri Tebrau, 80050 Johor Bahru, Johor.",Johor,综合,266,Malaysia,1.4870997,103.769654
新山中华公会,Persekutuan Tiong-Hua Johor Baru,,"7th Floor, Wisma Tiong- Hua, 8, Jalan Keris, Taman Sri Tebrau, 80050 Johor Bahru, Johor.",Johor,综合,267,Malaysia,1.4869997,103.769654
新加兰中华公会,Persatuan Tionghua Senggarang Johor,,"159,1st Floor, Jalan Ismail, 83200 Senggarang, Johor.",Johor,综合,267,Malaysia,1.8509439,102.9280248
峇株巴辖福莆仙会馆,,Hock Por Sian Association Batu Pahat,"25 2nd Floor, LRG Satu, Jalan Ismail, 83000 Batu Pahat, Johor.",Johor,地缘,272,Malaysia,1.850925074,102.9280639
峇株巴辖晋江会馆,Persatuan Chin Kang Batu Pahat,Chin Kang Association Batu Pahat,"9- C, 1st Floor, Jalan Ismail 83000, Batu Pahat, Johor.",Johor,地缘,273,Malaysia,1.850882774,102.9280735
新文龙海南会馆,Persatuan Hainan Senggarang Benut Dan Rengit Johor,,"177-A Jalan Ismail Senggarang, 83200 Batu Pahat, Johor.",Johor,地缘,279,Malaysia,1.850848852,102.9280465
峇株巴辖留台同学会,Persatuan Bekas Penuntut-Penuntut Taiwan Batu Pahat,Taiwan Returned students Association of Batu Pahat,"8, 1st Floor, Jalan Ismail, 83000 Batu Pahat, Johor",Johor,文教,297,Malaysia,1.850848852,102.9280031
武吉巴株广福义山,Persatuan Tionghua Senggarang Cemetery Batu Pahat,,"No.159, Jalan Ismail, 83200 Senggarang, Johor.",Johor,慈善福利,320,Malaysia,1.850882774,102.9279761
新加兰武吉巴株广福义山,Perkuburan Cina Senggarang,,"159, Jalan Ismail, 3200 Senggarang, Batu Pahat Johor.",Johor,慈善福利,321,Malaysia,1.850925074,102.9279857
麻坡中华公会,Persatuan Tiong Hua Muar,The Chinese Association Muar,"16, 1st Floor, Jalan Parit Hj Baki, 84000 Muar,Johor.",Johor,综合,267,Malaysia,2.0274872,102.5616992
麻坡中总商会,Dewan Perniagaan Cina Muar,Chinese Chamber Of Commerce Muar,"16 1st Floor Jalan Parit Haji Baki,,84000 Muar, Johor.",Johor,业缘,290,Malaysia,2.0273872,102.5616992
麻北实廊中华公会,Persatuan Cina Serom Muar Johor,,"C/0 MCA 308 Serom 3, Muar, Johor.",Johor,综合,267,Malaysia,2.163993,102.585073
实廊中华公会,,The Chinee Association Serom,"308 Serom 3, 84410 Muar, Johor.",Johor,综合,267,Malaysia,2.163918,102.5851163
柔佛麻属实廊济世之家,"Persatuan Kebajikan Ji Shi Zhi Jia Serom, Muar",,"LC 20, Serom 3, 84000 Muar, Johor.",Johor,慈善福利,319,Malaysia,2.163918,102.5850297
巴冬潮州会馆,Persatuan Teo Chew Parit Jawa Muar,,"181 Jalan Jabbar Parit Jawa, 84150 Muar, Johor.",Johor,地缘,267,Malaysia,1.957464,102.6425143
昔加挽中华公会,Persatuan Tionghua Segamat,,"27,1st Floor, Jalan Genuang, 85000 Segamat Johor",Johor,综合,267,Malaysia,2.5049191,102.8184843
麻属武吉巴西中华公会,Persatuan China Bukit Pasir Muar Johor,,"10, Main Road Bkt Pasir, Muar, Johor.",Johor,综合,267,Malaysia,2.1013592,102.6376601
新邦令金中华公会,Persatuan Tiong Hua Simpang Rengam Kluang Johor,,"74, Jalan Pasar, Simpang Rengam, 86200 Kluang, Johor.",Johor,综合,267,Malaysia,1.8271814,103.3086497
亚依淡中华会馆,Persatuan Tiong Hua Air Hitam Johor,,"79 Jalan Johor, Air Hitam, 86100 Johor.",Johor,综合,267,Malaysia,1.898302,103.207316
麻坡巴冬中华公会,,The Chinese Association Parit Jawa Branch Mua,"Jalan Jabbar, Parit Jawa, Taman Bahagia, Muar, Johor.",Johor,综合,267,Malaysia,1.9552357,102.6398506
麻属巴东渔业公会,Persatuan Fisheries Society Parit Jawa Muar,,"PK B58, Jalan Jabbar Laut Parit Jawa, Muar, Johor.",Johor,业缘,290,Malaysia,1.9551357,102.6398506
巴莪两广公会,Persatuan Liong Kwong Pagoh,,"No.2, Taman Perdana, 84600 Pagoh, Johor.",Johor,地缘,268,Malaysia,2.048864,102.5886802
巴莪福建华福山公会,,Wah Hock San Kong Soh Association,"2 Pagoh Muar, Johor.",Johor,地缘,268,Malaysia,2.1406529,102.7691622
大马永春龙头乡陈氏家族会,Persatuan Eng Choon Leng Thow Heung Tan Si Kar Chor Malaysia,,"3 Taman Rakyat Jalan Segamat, Jementah, 85200 Segamat, Johor.",Johor,地缘,268,Malaysia,2.4421928,102.6843956
彼咯广西同乡会,Persatuan Kwang Si Bekok Johor,,"C-73 Jalang Gunong Bekok, Johor.",Johor,地缘,268,Malaysia,2.3872722,103.1811111
吗咯高州同乡会,Persatuan Koh Chow Bekok Johor,,"72 Jalan Gunong, Bekok, 86500 Kluang, Johor.",Johor,地缘,275,Malaysia,2.3871722,103.1811111
巴罗福建会馆,Persatuan Hokkien Paloh,Paloh Hokkien Association,"No.40, Jalan 2/2 Taman Paloh, 86600 Paloh, Johor.",Johor,地缘,268,Malaysia,2.1835564,103.1885443
笨珍海南会馆,PERSATUAN HAINAN PONTIAN JOHOR,,358 JALAN ALSAGOFF 82000 PONTIAN JOHOR,Johor,地缘,268,Malaysia,1.4876523,103.3886115
笨珍客家公会,Persatuan Hakka Pontian,,"153, Jalan Bakek, 82000 Pontian, Johor",Johor,地缘,268,Malaysia,1.4843205,103.3900731
笨珍广东义山亭,Persatuan Perkuburan Canton Pontian Johor,,"269 Jalan Alsagoff, Pontian, Johor.",Johor,慈善福利,315,Malaysia,1.4842205,103.3900731
笨珍绍安会馆,,Pontian Chiow Ann Hui Kwan,"705, 705-1 Jalan Taib, 82000 Pontian, Johor.",Johor,地缘,268,Malaysia,1.4860405,103.3901013
笨珍潮州会馆,Persatuan Eng Choon Pontian,,"691 Jalan Taib, 82000 Pontian, Johor.",Johor,地缘,268,Malaysia,1.4859685,103.3901473
笨珍颖川公会,Persatuan Pontian Theng Chuan Association,,"677 (1st Floor) Jalan Taib ,82000 Pontian, Johor",Johor,血缘,280,Malaysia,1.4858935,103.3901906
笨珍培群学校校友会,Persatuan Murid-Murid Tua Sekolah Pei Chun Pontian,,"2 Jalan Taibm, 82000 Pontian, Johor.",Johor,文教,296,Malaysia,1.4858935,103.390104
笨珍永春会馆,Persatuan Eng Choon Pontian,,"676 (1st Floor) Jalan Taibz 82000 Pontian, Johor.",Johor,地缘,268,Malaysia,1.4869755,103.388961
笨珍永春会馆,Persatuan Eng Choon Pontian,,"676 (1st Floor) Jalan Taibz 82000 Pontian, Johor.",Johor,地缘,268,Malaysia,1.4868755,103.388961
