Name_CH,Name_ML,Name_EN,Location,Region,Category,PageNumber,Country
麻坡惠安吴氏公会,"Persatuan Keturunan Hui Ann Goh, Muar, Johor",,"No.2, Taman Sri Terming 84000 Muar, Johor.",Johor,血缘,281,Malaysia
麻坡陇西李氏公会,,The Muar District (Long Say )Lee Clan Association,"395 1st Floor, Jalan Sakeh Baru, 12 Taman Sakeh Baru, Jalan Saleh, 84000 Muar, Johor.",Johor,血缘,281,Malaysia
麻坡潮州颖川公会,Persatuan Teo Chew Theng Chuan Association Muar,,"46 Jalan Meriam, 84000 Muar, Johor.",Johor,血缘,281,Malaysia
麻坡陶唐公所,Persatuan Toh Kong Soh Muar,,"23 (2nd Floor), Jalan Sulaiman, 84000 Muar, Johor.",Johor,血缘,281,Malaysia
麻坡蔡氏济阳公所,,Chua Clan Chi Yang Association Muar,"128 Jalan Maharani, 84000 Muar, Johor",Johor,血缘,281,Malaysia
麻坡王氏宗亲会,Persatuan Keturunan Ong Muar Johor,Ong See Chong Sze Muar,"48- 22,1st Floor, Taman Sakeh Baru, Jalan Sakeh, 84000 Muar, Johor.",Johor,血缘,281,Malaysia
麻坡汾阳(郭氏)公会,Persatuan Fen Yang Daerah Muar,,"132-9, Tingkat 3, Jalan Salleh, 84000 Muar, Johor.",Johor,血缘,281,Malaysia
麻坡沈氏宗祠,Persatuan Sim Daerah Muar Johor,,"37-15B Jalan Bakri, 84000 Muar, Johor.",Johor,血缘,281,Malaysia
利民达陈氏宗祠,Pertubuhan Ehng Chuan Tong Kaum Tan Jementah Daerah Segamat Johor,,"5 Taman Cempaka, Jementah, 85200 Segamat Johor",Johor,血缘,281,Malaysia
利民达林氏宗祠,Persatuan Lim Jementah Segamat,,"13B (atas) Jalan Ah Tong, Jementah, 85200 Segamat Johor",Johor,血缘,281,Malaysia
崙株巴辖庄氏公会,Persatuan Keturunan Ch' ng Batu Pahat Johor (1977,,"33 Jalan Bintang Satu, Taman Koperasi Bahagia,83000 Batu Pahat Johor.",Johor,血缘,281,Malaysia
麻坡江夏堂黄氏公会,Persatuan Perkuburan Kaum Tiong Hua Ulu Choh Johor,,"75-TB, Ulu Choh, 84000 Johor Bahru, Johor",Johor,血缘,281,Malaysia
麻坡荥阳堂郑氏公会,Persatuan Eng Yong Tong Tay Si Muar Johor,,"42-7 Jalan Sulaiman, 84000 Muar, Johor.",Johor,血缘,282,Malaysia
麻属保赤宫陈氏宗祠,,Po Chiak Keng Tan Clan Ancestral Hall Muar,"45, Jalan Sayang, 84000 Muar, Johor.",Johor,血缘,282,Malaysia
麻坡西河堂林氏宗祠,Pertubuhan Sia Ho Tong Um Sz Chong Su Muar,,"31 Jalan Arab, 84000 Muar, Johor.",Johor,血缘,282,Malaysia
麻呷余氏宗祠,,Yee Ancestral Hall,"10 Jalan Ismail 84000 Muar, Johor.",Johor,血缘,282,Malaysia
马来西亚联合邦永春大丘头林氏,Persatuan Eng Choon (Tai Koo Tow) Lim Malaysia,,"25 Jalan Yahya, 84000 Muar, Johor.",Johor,血缘,282,Malaysia
麻属蔡氏济阳公所,,Chua Clan Chiyang Association,"No.17-1 1st Floor, Jalan Haji Jaib, Taman Permata, 84000 Muar, Johor.",Johor,血缘,282,Malaysia
麻属温氏宗亲会,Persatuan Keturunan Woon Daerah Muar,,"42-3 Jalan Sakehz 84000 Muar, Johor.",Johor,血缘,282,Malaysia
麻属六桂堂宗祠,Persatuan Keturunan Leok Kooi Tong Muar Johor,,"7C Wisma Maharani, Jalan Haji Abdullah, 84000 Muar, Johor",Johor,血缘,282,Malaysia
麻属苏许连宗亲会,Persatuan Soh Koh Lian Muar,,"13 Tingkat 2, Jalan Sg. Abong Off Jalan Susur, 84000 Muar, Johor.",Johor,血缘,282,Malaysia
马来西亚杜氏公会,Persatuan Toh Malaysia,,"15 Kg. Bahru, Bukit Bakri, 84200 Muar, Johor.",Johor,血缘,282,Malaysia
马来西亚林氏宗亲联合会,Persekutuan Persatuan-Persatuan Lim Malaysia,,"90, Jalan Genuang, 85000 Segamat Johor.",Johor,血缘,282,Malaysia
柔佛州岩株吧辖同安郭氏公会,Persatuan Tong Ann Kerk Batu Pahat Johor,,"27A,Jalan Kundang 4, Taman Bukit Pasir, 83000 Batu Pahat Johor.",Johor,血缘,283,Malaysia
马来西亚柔佛州麻属张氏公会,Persatuan Teo Daeran Muar Johor Malaysia,,"396 Taman Sakeh Baru, Jalan Sakeh Baru 12, Taman Sakeh Baru, 84000 Muar, Johor.",Johor,血缘,283,Malaysia
柔佛州梁氏公会,Persatuan Neo Johor,The Johor Neo Association,"51-8, Jalan Khalidi,84000 Muar, Johor.",Johor,血缘,283,Malaysia
马来西亚永春湖洋彭城公会,Persatuan Eng Choon Oh Yong (Lau) Malaysia,The Eng Choon Oh Yong (Lau) Clan Of Malaysia,"111&113, Jalan Meriam, 84000 Muar, Johor.",Johor,血缘,283,Malaysia
马来西亚柔佛州麻属魏氏公会,Persatuan Wee Muar Johor Malaysia,,"41-15, Tingkat 3, Jalan Abdul Rahman, 84000 Muar, Johor.",Johor,血缘,283,Malaysia
马来西亚薛氏公会,Persatuan Keturunan Seet Malaysia,,"41-14,Tingkat 3, Jalan Abdul Rahman, 84000 Muar, Johor.",Johor,血缘,283,Malaysia
柔佛州福建永春云峰林氏家族会,Persatuan Hoon Pang Lim Negeri Johor,,"5, 1st Floor, Jalan Ros, 85000 Segamat Johor.",Johor,血缘,283,Malaysia
马来西亚永春湖洋仙溪郑氏家族会,Persatuan Kaum Tay Eng Choon Hu Yang Xian Xi Malaysia,,"37 Jalan Penjaja 3, Bandar Penggawam, 83000 Batu Pahat Johor.",Johor,血缘,283,Malaysia
柔佛州赖氏公会,Persatuan Lai Johor,,"C/0 25 Jalan Lambak, 86000 Kluang,Johor.",Johor,血缘,283,Malaysia
柔佛州刘氏公会,Persatuan Keturunan Liew Negeri Johor,,"S-96, Kelapa Sawit 81030 Kulai, Johor.",Johor,血缘,283,Malaysia
柔佛戴氏宗亲会,Persatuan Tai Johor,,"52-A Jalan Serunai, Taman Seri Kulai Baru Dua, 81000 Kulai, Johor.",Johor,血缘,283,Malaysia
柔佛州刘关张赵古城会馆,Persatuan Liew Kuan Chong Dan Chou Koo Shang Johor,,"156&156A, Jalan Bahagia, Taman Bahagia, 81400 Senai, Johor.",Johor,血缘,283,Malaysia
柔佛颖川陈氏公会,Persatuan Theng Chuan Tan Clan Johor,,"4F-4F3 & 4G-4G3, Jalan Abdul Razak (Susur 3) 80000 Johor Bahru, Johor.",Johor,血缘,283,Malaysia
柔佛州庄氏公会,Persatuan Keturunan Chong Negeri Johor,,"MILO 8003, Jalan Timur, Bukit Batu, 81000 Kulai Johor.",Johor,血缘,284,Malaysia
柔佛州永春指美乡郑氏家族会,Persatuan Keturunan Eng Choon Chee Bee Hiew Tee Si Kar Cheot Hue Johor,,"13 Jalan Hoe Peng, Bukit Gambir, 84800 Muarz Johor.",Johor,血缘,284,Malaysia
柔佛州南安东房张氏公会,Persatuan Lam Ann T' ng Pang Teo Johor,,"No.85- A, Jalan Shah Bandar, 83000 Batu Pahat Johor.",Johor,血缘,284,Malaysia
柔佛州苏许连宗祠,,Johor Soh Koh Lean Chong Shu(Ancestral Temple),"14A Jalan Haji Bajuri, 83000 Batu Pahat, Johor.",Johor,血缘,284,Malaysia
柔南黄氏公会,Persatuan Keturunan Wong Johor Selatan,,"7 Lorong 1, 81400 Senal Johor.",Johor,血缘,284,Malaysia
柔佛州罗氏公会,Persatuan Orang Orang Loh Johor,,"721 2nd Floor, Jalan Bakek, Pontian, Johor.",Johor,血缘,284,Malaysia
笨珍黄氏公会,Persatuan NG Pontian Johor,,"Tingkat 2, No. 750-751 Jalan Sg. Gurap, 82000 Pontian, Johor.",Johor,血缘,284,Malaysia
柔佛州柔南张氏公会,"Persatuan Chong Johor Selatan, Johor","The Chong' s Association South Johor, Johor","No.396,397, Jalan Manis 18, Taman Manis, Kelapa Sawit 81030 KulaL Johor.",Johor,血缘,284,Malaysia
柔南彭氏宗亲会,Persatuan Kaum Pang Johor Selantan Johor,,"42 Jalan Layang 6, Taman Perling, 81300 Skudai, Johor.",Johor,血缘,284,Malaysia
柔南曾氏宗亲联谊会,Persatuan Keturunan Chen Senai,,"1226-A Jalan Senai Utama 2, Taman Senai Utama, 81400 Senai, Johor.",Johor,血缘,284,Malaysia
柔南荥阳堂郑氏公会,Persatuan Tay Johor Selantan,,"3A, Jalan Sutra 1, Taman Sentosa, 80150 Johor Bahru, Johor.",Johor,血缘,284,Malaysia
柔南李氏公会,Persatuan Lee Johor Selatan,,"35-07, Jalan Roe Merah Dua/3, Taman Johor Jaya, 01100 Johor Bahru, Johor.",Johor,血缘,284,Malaysia
四湾岛沈氏祖庙,Rumah Berhala Cina Sim Sungai Rengit,,"363, Jalan Kurau 2, Sungai Rengit, 81600 Pengerang, Johor.",Johor,血缘,285,Malaysia
昔加末彭氏联家会,,Pang Clan Association,"40, Jalan Nagasari, Bandar Segamat Baru, 85000 Segamat Johor",Johor,血缘,285,Malaysia
颖陇津陈氏公所,Pertubuhan Kaum Keluarga Tan,(Ing Long Ting Tan She Hniu Kong Soh) Johor,"19-1 Jalan Jorak Bukit Pasir, 84000 Muar, Johor.",Johor,血缘,285,Malaysia
柔属麻坡谢氏公会,,Chia Clansmens Association Muar,"17-4, Jalan Hashim, 84000 Muar, Johor.",Johor,血缘,285,Malaysia
柔属颜氏公会,Persekutuan Gan Johor,,"Bangunan Gan No.21, Jalan Aras, 84000 Muar, Johor.",Johor,血缘,285,Malaysia
永春杨美郑氏公会,,The Eng Choon Yong Bee Tay Si Kongsi(Association,"LK 2, Bukit Gambir, 84000 Muar, Johor.",Johor,血缘,285,Malaysia
昔属林氏宗祠,Persatuan Keturunan Lim Segamat Johor,,"45 Jalan Segamat Labis, 85300 Segamat Johor.",Johor,血缘,285,Malaysia
柔佛州钟氏公会,Persatuan Kaum Zhong Johor,,"6-2B Block E, Medan Kota Johbose, 86000 Kluang, Johor.",Johor,血缘,285,Malaysia
新山区蔡氏济阳堂,Persatuan Chai Si Chee Yong Tong,Chai Si Chee Yong Tong Association,"KLBSK124, Jalan Raya, Kulai Besar,81000 Kulai Johor",Johor,血缘,285,Malaysia
昔加末杨氏公会,Persatuan Yeo Segamat,,"3, 2nd Floor, Taman Rimau, Jalan Buloh Kasap, 85000 Johor Bahru, Johor.",Johor,血缘,285,Malaysia
新山林氏宗亲会,Persatuan Um Johor Bahru,,"197 Jalan Keris, Taman Sri Tebrau, 80050 Johor Bahru, Johor.",Johor,血缘,285,Malaysia
笨珍树胶商公会,Persatuan Johore State Rubber Dealers Association,,"2nd Floor, 6-3 Jalan Fatimah, 83000 Pontian, Johor.",Johor,业缘,286,Malaysia
笨珍树胶商(非盈利)有限公司,,Pontian Rubber Dealers Bhd,"302-304, 2nd & 3rd Floor, Jalan Alsagoff, 82000 Pontian, Johor.",Johor,业缘,286,Malaysia
笨珍中华商会,Persatuan Perdagangan Tionghua Pontian Johor,,"273, Tingkat 1, Jalan Alsagoff, 82000 Pontian, Johor.",Johor,业缘,286,Malaysia
笨珍咖啡商公会,,Potian Coffee Shopkeepers Association,"27, Jalan Jutawan 2, Taman Juta, Jalan Taib, 82000 Pontian, Johor.",Johor,业缘,286,Malaysia
笨珍渔业公会,,Pontian Fisheries Society Johor,"701, Tingkat 2, Jalan Taib, Pontian, Johor.",Johor,业缘,286,Malaysia
笨珍乐果杂货商公会,,Pontian Sundry Provision Goods Merchants Association,"796-A, Jalan Medan Ko-Op, 82000 Pontian, Johor.",Johor,业缘,286,Malaysia
地不老中华工商总会,Persatuan Perniagaan & Perindustrian Tionghua Kawasan Tebrau Johor Bahr,,"44, Jalan Dedap 17, Taman Johor Jaya, 81100 Johor Bahru, Johor",Johor,业缘,286,Malaysia
丰盛港中华商会,Dewan Perniagaan Tiong Hwa Mersing,,"18, Jalan Sulaiman, 86800 Mersing, Johor",Johor,业缘,286,Malaysia
丰盛港咖啡旅餐商公会,Persatuan Kedai Kopi Restoran & Hotel Mersing Johor,,"1863, Jalan Jemaluangjaman Mersing, 86800 Mersing, Johor.",Johor,业缘,286,Malaysia
丰盛港农渔业社,Persatuan Pertanian Dan Perikanan,,"321-L Jalan Wawasan 3, Taman Wawasan, 86800 Mersing, Johor.",Johor,业缘,286,Malaysia
笨珍华人的士司机公会,Persatuan Pemandu-Pemandu Teksi China Daerah Pontian Johor,,"66, Tingkat 1 Jalan Johor Batu 36, 82000 Pontian, Johor.",Johor,业缘,286,Malaysia
居銮属树胶商公会,,Kluang Rubber Dealers' Assn,"302,1st Floor, Jalan Haji Manan,86000 Kluang, Johor.",Johor,业缘,287,Malaysia
居銮汽车摩哆商公会,Persatuan Peniaga-Peniaga Kereta Motor Kluang,Kluang Motor Traders' Association,"No.12, Lorong Wayang, 86000 Kluang, Johor.",Johor,业缘,287,Malaysia
居銮咖啡商公会,Persatuan Kedai-Kedai Kopi Kluang,Kluang Coffee Shops Association,"72(Tingkat 1) Jalan Lambak, 86000 Kluang, Johor.",Johor,业缘,287,Malaysia
居銮家具同业公会,Persatuan Pengilang & Peniaga Perabut Kluang,,"No.11, Tingkat 1, Jalan Dato Suleiman Mohd Noor, 86000 Kluang, Johor.",Johor,业缘,287,Malaysia
居銮机器厂商公会,Persatuan Industri Kejuruteraan Dan Industri Logam Kluang Johor,Kluang Foundry And Engineering Industries Association,"71,1st Floor, Jalan Lin Swee Sin, Kluang Baru, 86000 Kluang, Johor",Johor,业缘,287,Malaysia
居銮农业公会,Persatuan Petani Kluang,,"No.22, 1st Floor, Jalan Lim Swee Sim, Kluang Baru, 86000 Kluang, Johor.",Johor,业缘,287,Malaysia
居銮酒商公会,,Kluang Liquor Merchants Assn,"45, Tingkat 1, Jalan Kampung Paya, 86000 Kluang, Johor.",Johor,业缘,287,Malaysia
古来中华商会,Persatuan Chinese Chamber Of Commerce,,"91A, Jalan Glasiar, Taman Tasek, 80200 Johor Bahru, Johor, Malaysia",Johor,业缘,287,Malaysia
居銮杂货商公会,,Sundry Shops Assn,"45, Jalan Kampong Paya, Tkt 1, Kluang Baru, 86000 Kluang, Johor.",Johor,业缘,287,Malaysia
哥打丁宜中华商会,Persatuan The Chinese Chamber Of Commerce,,"2, Tingkat 2, Jalan Ah Siang, 81900 Kota Tinggi Johor.",Johor,业缘,287,Malaysia
居銮电业公会,Persatuan Saudagar-Saudagar Alat Letrik Kluang,,"26, Jalan Intan, 2/4 Taman Intan, 86000 Kluang, Johor.",Johor,业缘,287,Malaysia
居銮中华工商总会,Persatuan Perniagaan & Perindustrian Cina Kluang,,"40, 2nd Floor, Jalan Ng Pi Ton, Kluang Baru, 86000 Kluang, Johor.",Johor,业缘,287,Malaysia
峇株巴辖家具同业公会,Persatuan Peniaga-Peniaga Perabut Batu Pahat Johor,,"48A, Jalan Kudang 4, Tmn Bukit Pasir, 83000 Batu Pahat Johor.",Johor,业缘,288,Malaysia
峇市猪肉商公会,Persatuan Peniaga-Peniaga Daging Babi Bandar Batu Pahat,,"1,  Jalan Belinjau, Taman Pantai, 83000 Batu Pahat Johor.",Johor,业缘,288,Malaysia
峇株巴辖菜商公会,Persatuan Peniaga Peniaga Sayuran-sayuran Daerah Batu Pahat,,"1, Jalan SentoL Taman Pantai, 83000 Batu Pahat Johor.",Johor,业缘,288,Malaysia
峇株巴辖华人机器公会,Persatuan Pekerja-Pekerja Kejuruteraan Kaum Cina Batu Pahat,,"3-5A, Jalan Mohd Akil 83000 Batu Pahat, Johor.",Johor,业缘,288,Malaysia
峇株巴辖金匠公会,Persatuan Tukang Emas Batu Pahat Johor,,"45-1A, Jalan Sultanah, 83000 Batu Pahat Johor",Johor,业缘,288,Malaysia
峇株巴辖华人建筑商公会,,Batu Pahat Master Builders Association,"5A, Jalan Ampangz83000 Batu Pahat Johor.",Johor,业缘,288,Malaysia
峇株巴辖机商公会,Persatuan Perindustrian Foundri & Kejuruteraan Batu Pahat,,"31-2A, Jalan Panchoran Air, 83000 Batu Pahat Johor.",Johor,业缘,288,Malaysia
峇株巴辖电脑商协会,Persatuan Sosial Perniagaan Teknologi Maklumat Komputer Batu Pahat(PAPTMKBP),Batu Pahat IT Club,"84, Jalan Tukas Dua, Taman Soga,82000 Batu Pahat Johor.",Johor,业缘,288,Malaysia
峇株巴辖成衣工业公会,Persatuan Perindustrian Kain Baju Batu Pahat,,"12A & 14 A, Jalan Penjaja 3, 83000 Batu Pahat Johor.",Johor,业缘,288,Malaysia
居銮属小贩商业公会,Persatuan Penjaja & Peniaga Kecil Daerah Kluang,Kluang District Hawkers' Association,"No.16 & 18 (Tingkat 3), Jalan Pasar, 86000 Kluang, Johor.",Johor,业缘,288,Malaysia
居銮属中医药业公会,Persatuan Tabib Dan Pengeluar Ubat Cina Kluang,Kluang Chinese Physicians And Druggist Association,"No.15, Jalan Tan Khim Seak, Kluang Baru, 86000 Kluang, Johor.",Johor,业缘,288,Malaysia
峇株巴辖公市公会,Persatuan Peniaga Peniaga Pasar Awam Batu Pahat,,"61-B, Jalan Penggaram, 83000 Batu Bahat Johor.",Johor,业缘,288,Malaysia
峇株巴辖司机协会,Persatuan Drebar Batu Pahat,,"62, Jalan Sultanah,83000 Batu Pahat Johor.",Johor,业缘,289,Malaysia
峇株巴辖洋货布疋商公会,Persatuan Peniaga Textil & Barangan Batu Pahat,,"26A, 1st Floor, Jalan Idrus, 83000 Batu Pahat, Johor.",Johor,业缘,289,Malaysia
峇株巴辖小贩商业公会,Persatuan Penjaja-Penjaja Dan Peniaga-Peniaga Kecil Batu Pahat,Hawker ’s & Petty Traders Association,"NO.1B-5B, Jalan Penjaja, 83000 Batu Pahat Johor.",Johor,业缘,289,Malaysia
峇株巴辖油棕商公会,Persatuan Peniaga Kelapa Sawit Daerah Batu Pahat,,"59A, Jalan Mohd. Salleh, 83000 Batu Pahat, Johor",Johor,业缘,289,Malaysia
峇株巴辖中医药业公会,Persatuan Pekedai-Pekedai Ubat Buatan Cina Batu Pahat,,"43A, Jalan Penjaja,83000 Batu Pahat Johor.",Johor,业缘,289,Malaysia
峇株巴辖鱼商公会,Persatuan Saudagar Saudagar Ikan Batu Pahat,Fish Merchants Association Batu Pahat,"18A, Jalan Susur Pantai Baru, Taman Pantai Baru 83000 Batu Pahat Johor.",Johor,业缘,289,Malaysia
峇株巴辖中华商会,Dewan Perniagaan Cina Batu Pahat,Chinese Chamber of Commerce Batu Pahat,"32, Jalan Rahmat 83000 Batu Pahat Johor.",Johor,业缘,289,Malaysia
峇属酒商公会,Batu Pahat District Liquor Merchants' Association,,"4-6, Jalan Omar,Batu Pahat Johor",Johor,业缘,289,Malaysia
峇属咖啡商公会,Persatuan Saudagar-Saudagar Kedai Kopi Batu Pahat,Coffee Shopkeepers' Association Batu Pahat,"1-3,1-3A, Jalan Raja Udang, Kg. Merdeka,83000 Batu Pahat, Johor.",Johor,业缘,289,Malaysia
峇株巴辖龙工业城厂商公会,Persatuan Pengilang dan Peniaga Taman Industri Wawasan Batu Pahat Johor,,"8, Jalan Budi 4, Taman Industri Wawasan, 83000 Batu Pahat, Johor.",Johor,业缘,289,Malaysia
拉央拉央中华商会,Dewan Perniagaan Cina Layang Layang,Layang Layang The Chinese Chamber of Commerce,"NO.42-B, Jalan Sekolah Cina, 81850 Layang-Layang, Johor.",Johor,业缘,289,Malaysia
利民达果园协会,Persatuan Pekebun-Pekebun Dusun Jementah Johor,,"79, Jalan Muar, Jementah, 85200 Segamat Johor",Johor,业缘,289,Malaysia
令金中华商会,Persatuan Perniagaan Tiong Hua Rengam,,"No.11, Jalan Station, 86300 Rengam, Johor.",Johor,业缘,290,Malaysia
麻坡金商公会,Persatuan Muar Goldsmith Merchants' Association,,"97, Jalan Meriam, Muar, Johor.",Johor,业缘,290,Malaysia
麻坡酒商公会,,The Liquor Merchants Association Muar,"16, 1st Floor, Jalan PT Hj Baki, 84000 Muar, Johor.",Johor,业缘,290,Malaysia
麻坡中总商会,Dewan Perniagaan Cina Muar,Chinese Chamber Of Commerce Muar,"16 1st Floor Jalan Parit Haji Baki,,84000 Muar, Johor.",Johor,业缘,290,Malaysia
麻坡中医中药公会,,Muar Chinese Native Practioners & Druggists Association,"6, Tingkat Pertama, Jalan Ali, Muar, Johor",Johor,业缘,290,Malaysia
麻属京果什货商公会,Persatuan The Grocery Merchants Association Muar,,"19, Jalan Ali Muar, Johor.",Johor,业缘,290,Malaysia
麻坡贩商公会,Persatuan Penjaja-Penjaja Bergerak Dan Peniaga Kechil Muar,,"No.1 Jalan Arab 84000 Muar, Johor.",Johor,业缘,290,Malaysia
麻坡布疋百货商公会,,Muar Textile & Piece Goods Merchants Association,"45, Jln Sayang, 84000 Muar, Johor.",Johor,业缘,290,Malaysia
麻坡出租车公会,Persatuan Muar Hire Cars Association,,"23, Jalan Bakrl 84000 Muar, Johor.",Johor,业缘,290,Malaysia
麻坡华人建筑工友会,Persatuan Pekerja Pembinaan Cina Muar,Muar Chinese Building Workers Association,"48 -29 Jalan Sakeh Baru,Taman Sakeh, Baru,jalan Sakeh, 84000 Muar, Johor.",Johor,业缘,290,Malaysia
麻坡杂货出入口商公会,,Grocery Importers & Exporters Association Muar,"37, Jlana Selayang, Muar, Johor.",Johor,业缘,290,Malaysia
麻属巴东渔业公会,Persatuan Fisheries Society Parit Jawa Muar,,"PK B58, Jalan Jabbar Laut Parit Jawa, Muar, Johor.",Johor,业缘,290,Malaysia
麻属咖啡商公会,,Muar District Coffee Merchants Association,"26, Tingkat L Jalan Ali, 84000 Muar, Johor.",Johor,业缘,291,Malaysia
柔佛酒商总会,,Johor State Liquor Merchants Assciation,"16,1st Floor, Jalan PT Hj Baki,84000 Muar, Johor.",Johor,业缘,291,Malaysia
泉协兴起落货工友公会,Persatuan Chuan Hiap Heng Freight Handling Assciation,,"57, Jalan Shahbandac 83000 Batu Pahat Johor.",Johor,业缘,291,Malaysia
马来西亚针织厂商会,,Malaysian Knitting Manufacturers Association,12-1 Jalan Megat 83000 Batu Pahat Johor.,Johor,业缘,291,Malaysia
南马汽水商公会,,South Malaya Aerated Water Manufacturers Association,"131, Jalan Rahmat Batu Pahat Johor.",Johor,业缘,291,Malaysia
南马咖啡厂商公会,Persatuan Pengilang Kopi Kawasan Selatan Semenanjung Malaysia,,"98-1, Jalan Rahmat 83000 Batu Pahat Johor.",Johor,业缘,291,Malaysia
柔佛罗厘同业公会,Persatuan Pengusaha Lori Johor,Johor Lorry Operator5 s Association,"57-03, Jalan Persiaran Larkin Perdana,Susur Larkin Perdana 1, Taman Larkin Perdana, 80350 Johor Bahru, Johor.",Johor,业缘,291,Malaysia
柔佛州机械及车辆零件商会,Persatuan Peniaga-Peniaga Bahagian Pengganti Kenderaan Johor,,"77-01, Jalan Susur Larkin Perdana 1, Taman Larkin Perdana, 81100 Johor Bahru, Johor.",Johor,业缘,291,Malaysia
柔佛马来西亚中医针灸研究会,Persatuan Penyelidikan Tabib China & Akupunture Johor Malaysia,,"35- A, Jalan Harimau Taruh, Century Garden, 80250 Johor Bahru, Johor.",Johor,业缘,291,Malaysia
柔佛华人建筑商公会,Persatuan Pembina Johor,,"110-A, Jalan Harimau Tarum, Taman Century, 80250 Johor Bahru, Johor",Johor,业缘,291,Malaysia
柔佛厨业联谊会,Persatuan Tukang Masak Johor Bahru,,"75A, Jalan Kuning, Taman Pelang, 80400 Johor Bahru, Johor.",Johor,业缘,291,Malaysia
柔佛地南中华工商会,Dewan Perniagaan & Perindustrian Tionghua Tiram Johor,,"6, Jalan Baiduri Satu, Taman Intan, 81800 Ulu Tiram, Johor.",Johor,业缘,291,Malaysia
柔佛州神料商公会,Persatuan Peniaga-Peniaga Bahan-Bahan Sembayang Ugama Johor,,"149, Jalan Rahmat 83000 Batu Pahat Johor.",Johor,业缘,292,Malaysia
柔佛州面包饼干糖果面条果条联合会,Persatuan Johore Bakery Biscuits Confectionery Mee & Kueh Teow United Association,,"C/0 2L Jalan Kundang, Taman Bukit Pasir, 83000 Batu Pahat Johor.",Johor,业缘,292,Malaysia
柔佛州中医针灸骨伤科学会,Persatuan Perubatan Ortopedik Akupunktur Cina Johor,,"12A, Jalan Temenggung 9, Tmn Ungku Tun Aminah, Skudai, 81300 Johor Bahru, Johor.",Johor,业缘,292,Malaysia
柔佛州中医师公会,Persatuan Tabib Tionghua Johor,Johor Chinese Physician Association,"04-09, Skudai Parade Shopping Complex, Jalan Skudai, 81300 Skudai, Johor.",Johor,业缘,292,Malaysia
柔佛州禽畜业协会,Persatuan Penternak Haiwan Negeri Johor,Johore State Poultry & Live Stock Farmers' Association,"39, Jalan Tanjong, Taman Dato Penggawa Barat,  Tampoi,81200 Johor Bahru, Johor.",Johor,业缘,292,Malaysia
柔佛州养猪公会,Persatuan Penternak Khinzir Johor,Johor Pig Farmer Association,"35A, Jalan Tanjong, Taman Dato Penggawa Barat 81200 Johor Bahru, Johor.",Johor,业缘,292,Malaysia
